page_name,page_url,axe_alt_els,axe_contrast_els,axe_els[AXE.INCOMPLETE_CRITICAL],axe_els[AXE.INCOMPLETE_MINOR],axe_els[AXE.INCOMPLETE_MODERATE],axe_els[AXE.INCOMPLETE_SERIOUS],axe_els[AXE.VIOLATIONS_CRITICAL],axe_els[AXE.VIOLATIONS_MINOR],axe_els[AXE.VIOLATIONS_MODERATE],axe_els[AXE.VIOLATIONS_SERIOUS],axe_err[AXE.INCOMPLETE_CRITICAL],axe_err[AXE.INCOMPLETE_MINOR],axe_err[AXE.INCOMPLETE_MODERATE],axe_err[AXE.INCOMPLETE_SERIOUS],axe_err[AXE.VIOLATIONS_CRITICAL],axe_err[AXE.VIOLATIONS_MINOR],axe_err[AXE.VIOLATIONS_MODERATE],axe_err[AXE.VIOLATIONS_SERIOUS],codesniffer_alt_els,codesniffer_contrast_els,codesniffer_els[WCAG.OPERABLE_ERROR],codesniffer_els[WCAG.OPERABLE_WARNING],codesniffer_els[WCAG.PERCEIVABLE_ERROR],codesniffer_els[WCAG.PERCEIVABLE_WARNING],codesniffer_els[WCAG.ROBUST_ERROR],codesniffer_els[WCAG.ROBUST_WARNING],codesniffer_els[WCAG.UNDERSTANDABLE_ERROR],codesniffer_err[WCAG.OPERABLE_ERROR],codesniffer_err[WCAG.OPERABLE_WARNING],codesniffer_err[WCAG.PERCEIVABLE_ERROR],codesniffer_err[WCAG.PERCEIVABLE_WARNING],codesniffer_err[WCAG.ROBUST_ERROR],codesniffer_err[WCAG.ROBUST_WARNING],codesniffer_err[WCAG.UNDERSTANDABLE_ERROR],lighthouse_desktop[audit-score_cumulative-layout-shift],lighthouse_desktop[audit-score_first-contentful-paint],lighthouse_desktop[audit-score_interactive],lighthouse_desktop[audit-score_largest-contentful-paint],lighthouse_desktop[audit-score_max-potential-fid],lighthouse_desktop[audit-score_speed-index],lighthouse_desktop[audit-score_total-blocking-time],lighthouse_desktop[audit-val_cumulative-layout-shift],lighthouse_desktop[audit-val_first-contentful-paint],lighthouse_desktop[audit-val_interactive],lighthouse_desktop[audit-val_largest-contentful-paint],lighthouse_desktop[audit-val_max-potential-fid],lighthouse_desktop[audit-val_speed-index],lighthouse_desktop[audit-val_total-blocking-time],lighthouse_desktop[cat-score_accessibility],lighthouse_desktop[cat-score_best-practices],lighthouse_desktop[cat-score_performance],lighthouse_desktop[cat-score_pwa],lighthouse_desktop[cat-score_seo],lighthouse_mobile[audit-score_cumulative-layout-shift],lighthouse_mobile[audit-score_first-contentful-paint],lighthouse_mobile[audit-score_interactive],lighthouse_mobile[audit-score_largest-contentful-paint],lighthouse_mobile[audit-score_max-potential-fid],lighthouse_mobile[audit-score_speed-index],lighthouse_mobile[audit-score_total-blocking-time],lighthouse_mobile[audit-val_cumulative-layout-shift],lighthouse_mobile[audit-val_first-contentful-paint],lighthouse_mobile[audit-val_interactive],lighthouse_mobile[audit-val_largest-contentful-paint],lighthouse_mobile[audit-val_max-potential-fid],lighthouse_mobile[audit-val_speed-index],lighthouse_mobile[audit-val_total-blocking-time],lighthouse_mobile[cat-score_accessibility],lighthouse_mobile[cat-score_best-practices],lighthouse_mobile[cat-score_performance],lighthouse_mobile[cat-score_pwa],lighthouse_mobile[cat-score_seo]
,https://sutd.ru/,0,40,3,3,,32,5,3,20,36,1,1,,1,4,2,2,7,2,34,1,,24,71,32,,,1,,3,7,6,,,0.06,0.26,0.7,0.08,0.93,0.47,0.93,0.76370334356737,2099.815,3497.159,5215.5095,116,2372.7860929175,133.5,0.72,0.67,0.45,0.36,1,0.13,0.09,0.11,0,0.03,0.32,0.12,0.55562873047237,5142,13573.0835,21848.704,664,7055.8962798891,1625.472,0.72,0.67,0.11,0.33,0.97
,https://etu.ru/,12,66,,,,52,12,,52,25,,,,1,1,,2,2,15,53,,,34,53,10,,,,,5,10,3,,,0.43,1,1,0.52,0.88,0.82,0.96,0.28188749252742,440.324,1258.4465,2325.8145,137,1536.7275226211,108,0.9,0.67,0.76,0.73,0.92,0.05,0.92,0.37,0.99,0.25,0.68,0.44,0.81141749604543,1731.679,8662.086,1731.679,352,4742.5824532896,680.5,0.89,0.67,0.58,0.67,0.92
,http://ssla.ru/,0,62,1,,,10,1,8,37,58,1,,,1,1,2,4,3,0,60,1,,16,87,6,5,1,1,,2,8,3,2,1,0.13,0.02,0.24,0.21,0.38,0,0.94,0.56325376233273,3718.1965,6231.7965,3718.1965,291,7346.0684187299,125,0.87,0.67,0.38,0.18,0.91,1,0,0,0,0.01,0,0.44,0.0017932383219401,17244.8275,28293.5175,18305.316,814,22985.311347936,689.5,0.69,0.67,0.28,0.25,0.92
,http://www.sstu.ru/,28,39,1,,,27,35,7,15,32,1,,,1,5,2,3,6,42,62,,,50,66,9,,,,,4,11,3,,,1,0.83,0.95,0.31,0.95,0.65,0.99,0.0088416054758232,1075.8825,2082.8325,3116.217,109,1933.8800732088,66,0.64,0.67,0.77,0.36,0.82,1,0.22,0.22,0,0.68,0.25,0.8,0.0064024448477446,4069.884,10771.1355,10297.142,196,7702.0670518745,291.5,0.64,0.6,0.46,0.33,0.82
,https://www.sgu.ru/,5,121,1,5,,98,5,5,86,51,1,1,,1,1,1,4,4,16,11,1,3,21,47,19,,1,1,1,7,7,2,,1,0.84,0.02,0.59,0,0.98,0.08,1,0.12286971634862,3783.926,4028.298,12583.778,90,4272.1839976634,55.5,0.76,0.67,0.5,0.45,0.75,0.43,0.08,0,0,0.04,0.01,0.59,0.28363649495443,5230.7085,30150.489,12457.0275,597,17088.933567292,494,0.76,0.6,0.25,0.5,0.75
,http://sakhgu.ru/,5,153,,1,,105,5,3,132,56,,1,,1,1,1,5,4,7,81,,,45,105,,1,1,,,3,9,,1,1,1,0.99,0.61,0.08,0.04,0.04,0.32,0.0061385202869918,628.53,3928.436,5163.82,597,5032.4273726509,474,0.6,0.53,0.43,0,0.64,0.05,0.78,0,0.94,0,0.04,0.35,0.79987010149367,2219.835,27800.1005,2279.033,940,11887.544435246,843.5,0.6,0.53,0.43,0,0.54
,https://www.svgu.ru/,27,19,2,7,,9,27,2,83,34,1,1,,2,1,1,5,4,37,19,2,22,49,151,7,1,1,1,2,3,10,2,1,1,0.67,0.4,0.36,0.22,0.97,0.33,0.99,0.18111060335433,1776.816,5303.8945,3615.5,98,2802.3007299227,74,0.58,0.53,0.56,0.18,0.82,0.45,0.4,0.09,0.14,0.04,0.25,0.31,0.27252010225444,3324.722,14534.3295,5977.456,628,7677.5339618132,921.3205,0.58,0.47,0.27,0.17,0.69
,http://nwotu.ru/,4,96,,10,,89,5,23,13,11,,1,,1,2,2,4,2,8,52,,1,10,65,1,3,,,1,3,12,1,2,,1,0.67,0.94,0.53,0.94,0.47,0.99,0.0028725999326087,1331.264,2170.7095,2318.779,114,2367.4616368611,64,0.76,0.6,0.79,0.18,0.8,1,0.25,0.26,0.52,0.42,0.3,0.45,0.027976337856717,3942.312,10103.2135,3942.312,276,7224.1046330192,670.5,0.61,0.53,0.5,0.25,0.79
,https://www.ncfu.ru/,0,167,,1,,144,3,31,7,48,,1,,1,2,1,2,4,0,246,,,11,267,24,1,,,,2,9,4,1,,1,0.82,0.7,0.28,0.9,0.58,0.97,0.0026941886867151,1093.809,3499.7055,3269.731,129,2098.2870606452,98.5,0.82,0.8,0.72,0.36,0.83,1,0.71,0.27,0.09,0.02,0.65,0.35,0.0043793714311388,2398.553,10048.386,6497.7265,711,4946.2709569476,842.5,0.81,0.87,0.44,0.42,0.82
,http://www.skgmi-gtu.ru/,0,78,8,2,,66,4,1,63,34,2,1,,1,1,1,3,6,7,39,2,,26,49,11,20,1,1,,4,10,6,1,1,0.97,0,0.06,0,0.22,0.01,0.22,0.066905521218248,4898.002,9394.669,11759.6195,370,6698.6109481065,586.623,0.84,0.6,0.22,0,0.82,,,,,,,,,,,,,,,,,,,
,https://www.nosu.ru/,3,120,1,2,,51,8,2,31,104,1,1,,1,4,1,3,5,0,0,,,,,,,,,,,,,,,0.56,0.82,0.85,0.08,0.94,0.71,0.96,0.2248943926792,1085.458,2741.5825,5089.367,111,1811.8666075707,107.2695,0.75,0.73,0.63,0.36,0.73,0.67,0.77,0.29,0,0.13,0.66,0.18,0.18193464533488,2246.868,9659.2323985901,11699.452,442,4854.4691401779,1298,0.73,0.73,0.33,0.42,0.77
,https://sibadi.org/,0,63,,,,53,,21,15,37,,,,1,,2,2,4,2,95,,,29,121,39,17,1,,,3,7,3,1,1,0.06,0.7,0.87,0.41,0.98,0.36,1,0.76067323072962,1288.948,2671.414,2721.9375,83,2675.9391879021,38,0.83,0.53,0.6,0.36,0.91,0.57,0.64,0.27,0.05,0.26,0.17,0.22,0.21935715611776,2608.641,10004.94,7375.076,349,8677.8475911078,1165.5,0.9,0.47,0.27,0.42,0.92
,https://sgugit.ru/,18,96,,,,73,20,,17,35,,,,2,3,,3,3,22,73,,,47,70,7,15,1,,,5,7,4,2,1,1,0.72,0.94,0.84,0.98,0.92,1,0.02766401540232,1251.267,2185.29,1386.563,91,1251.267,22.5,0.45,0.73,0.92,0.73,0.82,0.98,0.14,0.32,0.14,0.48,0.7,0.65,0.059121229383681,4626.38,9267.0495,5976.38,255,4626.38,435.5,0.45,0.6,0.49,0.75,0.83
,https://www.sibsau.ru/,1,44,1,3,,43,3,2,5,2,1,1,,1,2,1,4,2,1,64,1,2,4,74,6,,,1,1,3,9,2,,,0.22,0.14,0.25,0,0.35,0.11,0.66,0.43362092735988,2498.0505,6187.958,12462.8545,303,3903.1707727379,268.744,0.76,0.67,0.28,0.73,0.82,0.99,0,0.01,0,0.01,0.02,0.21,0.050077144001682,9484.552,25065.2655,46838.828,885,13584.361132253,1201,0.81,0.67,0.21,0.75,0.85
,http://www.sibsiu.ru/,8,132,2,5,,26,10,14,46,128,1,1,,1,3,1,3,4,17,139,2,29,141,110,80,1,,1,3,6,10,4,1,,1,0.18,0.25,0.23,0.94,0.04,0.96,0.0016054043628277,2353.647,6164.516834465,3554.403,111,5082.9195565265,113,0.61,0.6,0.54,0.18,0.82,1,0.05,0.01,0,0.02,0.01,0.08,8.2206123937777E-5,5823.48,26845.0555,31627.1475,692,16838.553851338,2037.5,0.61,0.53,0.18,0.17,0.69
,http://www.smolgu.ru/,0,46,,2,,32,1,4,4,30,,1,,1,1,1,3,3,0,23,1,,22,20,27,,1,1,,3,5,6,,1,1,0.72,0.89,0.37,0.98,0.61,1,0.00135762585944,1250.18,2503.9445,2874.7805,83,2033.6559961533,55.5,0.82,0.8,0.76,0.55,0.9,1,0.15,0.23,0,0.26,0.17,0.5,0.0128330078125,4514.0495,10746.4995,13695.5995,349,8665.347352823,603,0.66,0.8,0.36,0.58,0.9
,https://solgpi.ru/,4,26,,3,,9,4,,32,25,,1,,2,1,,4,2,6,26,1,1,39,54,5,12,1,1,1,5,11,4,2,1,0.82,0.4,0.58,0.11,0.92,0.09,0.92,0.13113482817766,1785.412,4083.778,4596.393,124,4187.3868431712,141,0.88,0.73,0.53,0.36,0.91,0.99,0.02,0.02,0,0.01,0.03,0.14,0.0507994556427,7032.064,20620.454,18606.714,769,12715.750955102,1536,0.98,0.73,0.2,0.42,0.97
,https://sutr.ru/,0,53,,4,,18,1,4,24,47,,1,,1,1,1,4,4,0,125,,,41,111,11,6,2,,,3,10,4,1,2,0.36,0.05,0.32,0.04,0.87,0.12,0.99,0.32485509344719,3156.1155,5631.1145,6019.2005,142,3883.6736862761,78.5,0.7,0.67,0.41,0.36,0.91,0.36,0.01,0.05,0,0.02,0.06,0.33,0.32308552000258,8057.296,16854.7345,19794.99,682,11003.391793838,868.5,0.83,0.6,0.17,0.42,0.91
,https://strbsu.ru/,19,34,3,2,,21,19,2,40,62,1,1,,1,1,1,5,6,28,30,4,3,41,56,27,12,3,1,1,4,11,3,2,2,0.27,0.13,0.13,0.05,0.35,0.08,0.21,0.38776804544164,2576.666,7712.905,5930.2443381653,306,4313.3513146548,602,0.63,0.67,0.15,0.36,0.73,0.06,0.01,0,0.01,0,0.02,0,0.75081258180406,8157.964,41898.191,9573.232,1210,13765.278269593,6079,0.58,0.67,0.01,0.42,0.76
,http://www.tgpi.ru/,45,64,,,,24,47,,43,66,,,,1,3,,2,3,76,63,,,119,114,7,,1,,,5,8,3,,1,0.5,0.94,1,0.72,0.99,0.93,1,0.24863022524737,844.4545,1202.9635,1756.617,69,1189.3055774897,9.5,0.46,0.6,0.84,0,0.73,0.61,0.51,0.58,0.07,0.37,0.76,0.9,0.20299199974613,2960.424,6599.983,6956.9285,297,4327.9011445836,200.8245,0.46,0.53,0.56,0,0.62
,https://www.tstu.ru/,29,41,,7,,21,31,1,13,30,,1,,1,2,1,3,4,34,33,,,120,51,6,7,1,,,7,6,1,1,1,0.65,1,1,0.8,1,0.98,1,0.18998394420277,489.6695,489.6695,1511.59,24,957.65152966836,0,0.58,0.6,0.9,0.18,0.73,0.95,0.73,0.7,0.93,0.89,0.76,0.98,0.077953586154514,2343.41,5566.128,2343.41,135,4332.84958346,111.5,0.82,0.47,0.89,0.33,0.85
,http://www.tsutmb.ru/,15,9,1,,,4,16,7,47,64,1,,,1,2,2,4,4,42,14,,1,51,37,9,12,1,,1,6,12,4,2,1,0.55,0.53,0.41,0.29,0.94,0.28,0.98,0.22675864171437,1549.776,5008.724,3220.1505,112,2951.9076961364,85.5,0.68,0.53,0.57,0.18,0.82,0.1,0.14,0.02,0,0.13,0.02,0.27,0.62980810493893,4608.881,21450.781,14238.1865,444,14031.432771344,1020,0.71,0.47,0.11,0.17,0.83
,http://www.tstu.tver.ru/,0,0,,,,,,,,,,,,,,,,,12,46,,2,26,73,1,,1,,1,4,10,1,,1,0.76,0.98,0.99,0.75,1,0.01,1,0.15203254771259,670.348,1368.891,1680.496,54,6676.7552949035,2,0.64,0.6,0.8,0.18,0.82,0.39,0.48,0.35,0,0.35,0.03,0.81,0.30768655212259,3055.449,8915.095,13427.3825,306,12463.833741463,283.5,0.64,0.53,0.39,0.17,0.81
,https://www.tversu.ru/,27,62,,1,,52,28,4,35,45,,1,,1,2,2,3,3,40,57,,,51,99,8,1,1,,,4,9,2,1,1,1,0.99,1,0.99,1,0.99,1,0.032691675812463,559.486,574.986,611.735,31,839.98311118097,0,0.62,0.73,1,0.18,0.73,0.99,0.76,0.99,0.91,0.96,0.96,1,0.04165649554896,2256.084,2360.084,2444.59,104,2778.11511847,57.5,0.62,0.67,0.95,0.17,0.62
,https://tobolsk.utmn.ru/,4,37,,4,,11,9,5,18,53,,1,,1,2,2,4,3,20,54,,,27,74,20,,1,,,6,10,6,,1,0.99,0.83,0.73,0.66,1,0.64,1,0.045297864953651,1072.057,3383.2085,1919.764,67,1973.8005755392,19,0.58,0.8,0.83,0.73,0.8,1,0.71,0.17,0,0.43,0.2,0.86,0.036736892351336,2417.698,12016.223,14018.2005,275,8256.0134143764,240.5,0.58,0.73,0.52,0.67,0.82
,https://www.tltsu.ru/,23,48,4,1,,3,27,5,31,73,1,1,,1,3,2,5,6,42,54,4,,79,76,6,1,1,1,,5,12,3,1,1,0.81,0.38,0.46,0.1,0.92,0.27,0.1,0.13404120916233,1812.386,4716.0947911377,4805.2005,122,3000.9685269021,810.14820886231,0.72,0.6,0.29,0.36,0.73,0.77,0.09,0,0,0.06,0.03,0,0.14665044699775,5161.126,32261.037,21394.23,561,12483.778497302,8136.2885,0.72,0.6,0.13,0.42,0.76
,https://www.tsuab.ru/,0,89,,2,,39,,,16,58,,1,,1,,,2,3,1,54,,,7,88,11,,1,,,2,4,2,,1,1,0.81,0.96,0.23,0.8,0.53,0.95,0.029037224417363,1109.093,1932.2775,3577.205,164,2228.4633043068,114.34,0.92,0.8,0.72,0.36,0.91,1,0.17,0.4,0,0.3,0.33,0.5,0.021537814670139,4412.666,8318.474,10669.913,328.5,6973.4102857731,601,0.88,0.73,0.39,0.42,0.91
,https://www.tspu.edu.ru/,17,38,,2,,38,18,,20,32,,1,,1,2,,3,2,54,51,,4,70,64,9,2,1,,2,4,9,3,1,1,0.02,0.59,0.78,0.23,0.97,0.49,0.95,1.1172166378726,1454.64,3133.828,3583.1,93,2314.5593592513,114.5,0.72,0.73,0.53,0.45,0.75,0.01,0.34,0.22,0.18,0.55,0.53,0.34,1.2348608385722,3543.338,10936.302,5584.7105,233,5639.647102692,855.5,0.87,0.67,0.26,0.5,0.77
,http://www.tsu.ru/,11,186,4,13,,106,26,5,80,129,1,2,,1,6,2,4,6,11,267,1,2,95,244,18,16,1,1,1,4,9,4,1,1,0.34,0.08,0.23,0.37,0.95,0.06,0.98,0.33792989145471,2867.971,6387.199,2867.971,109,4523.066364688,85.5,0.52,0.6,0.47,0.45,0.73,0.04,0.01,0,0,0.02,0.03,0.19,0.89991910873457,7681.37,27992.892,25124.466,706,13139.535816054,1289.5,,0.6,0.07,0.42,0.62
,https://tusur.ru/,0,82,,2,,82,,1,30,8,,1,,1,,1,3,1,0,100,,,3,108,17,,1,,,2,6,3,,1,1,0.56,0.81,0.34,0.93,0.75,0.93,0.0020005785187235,1498.388,2981.638,2986.368,116,1710.3519695311,134,0.97,0.8,0.73,0.36,0.91,1,0.01,0.1,0,0.08,0.24,0.51,0,7821.991,14072.5345,13374.558,514,7821.991,588.8605,0.96,0.73,0.34,0.42,0.88
,https://www.tpu.ru/,8,835,3,2,,151,17,3,,791,1,1,,1,4,1,,5,10,833,3,,707,164,4,1,,1,,6,9,2,1,,1,1,0.87,0.35,0.31,0.03,0.4,0.0035825729432758,493.4715,2625.388,2964.5405,322,5119.650793198,417.1265,0.66,0.73,0.55,0.36,0.82,1,0.92,0.07,0,0,0.04,0.02,0.0055910979376899,1714.068,15433.779,13308.043,1329,12143.17476719,3614.411,0.75,0.73,0.26,0.42,0.83
,https://tsput.ru/,0,75,,5,,50,5,5,86,62,,2,,1,3,2,3,2,8,156,,,111,98,81,,,,,4,8,4,,,0.7,0.71,0.85,0,0.68,0.44,0.87,0.17152901450285,1275.414,2780.0705,10687.126,197,2450.5099071902,167,0.84,0.8,0.57,0.36,1,0.81,0.52,0.29,0,0.08,0.3,0.15,0.134375,2946.708,9654.4015,70096.5855,518,7224.6404126297,1481.5,0.9,0.8,0.28,0.42,0.98
,http://tsu.tula.ru/,3,59,,3,,51,7,1,6,38,,1,,2,3,1,4,3,14,50,,,20,63,17,,1,,,4,8,3,,1,0.47,0.98,1,0.43,1,0.9,1,0.26187894949924,676.879,1317.695,2655.9965,67,1305.354452442,8.5,0.69,0.73,0.77,0.36,0.82,0.76,0.74,0.19,0,0.48,0.36,0.73,0.15151925828722,2330.145,11445.1815,14172.053,258,6759.7233896503,352.5,0.63,0.73,0.46,0.33,0.77
,http://tuvsu.ru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.tyuiu.ru/,6,55,,3,,43,17,4,70,53,,1,,1,6,2,3,4,28,46,,2,49,65,27,4,,,1,5,11,7,2,,0.62,0.77,0.93,0.26,1,0.25,1,0.20238776392608,1169.826,2229.5685,3380.762,53,3074.2628360733,2.5,0.62,0.73,0.65,0.36,0.64,0.97,0.38,0.33,0.02,0.52,0.49,0.6,0.065059518602159,3371.267,9183.7635,8551.156,243,5847.183253503,483.5,0.7,0.67,0.45,0.42,0.66
,https://www.utmn.ru/,4,71,,4,,53,4,54,2,57,,1,,1,1,2,2,2,31,85,,,70,102,18,1,,,,6,9,4,1,,0.99,0.88,0.66,0.16,0.98,0.1,0.99,0.043849764671551,966.445,3706.524,4116.163,91,4065.5480069593,83,0.89,0.87,0.65,0.73,0.82,0.85,0.87,0.09,0,0.3,0.05,0.14,0.11832469304403,1899.568,14722.345,16120.787,329,11410.702129492,1489.5,0.88,0.93,0.27,0.75,0.83
,https://udsu.ru/,1,151,,2,,24,2,6,13,133,,1,,1,2,1,4,3,1,159,,,139,33,4,,,,,2,6,1,,,0.22,0.74,0.97,0.54,1,0.8,1,0.43004550745348,1219.23,1830.8325,2261.2335,65,1594.5178667979,13,0.67,0.8,0.72,0.36,0.91,0.32,0.18,0.53,0.19,0.74,0.58,0.88,0.34943893771701,4322.862,7014.7865,5493.3765,181,5327.7911102079,220,0.69,0.73,0.49,0.42,0.86
,http://www.ulspu.ru/,1,29,,7,,12,2,5,40,37,,1,,1,2,2,4,4,13,159,18,3,27,169,5,,2,1,1,3,8,3,,2,0.97,0.93,1,0.88,1,0.81,1,0.066484751058622,866.6,1305.4805,1274.154,49,1573.2352665423,0,0.53,0.6,0.94,0.36,0.91,1,0.73,0.57,0.92,0.95,0.76,0.95,0.022542555067274,2362.6315,6660.9945,2362.6315,109,4302.3590183359,141,0.67,0.53,0.87,0.42,0.99
,https://www.ulstu.ru/,13,51,,7,,45,22,4,54,43,,2,,1,2,2,2,2,43,41,,,54,51,28,3,1,,,5,4,3,1,1,0.44,0.76,0.69,0.2,0.83,0.41,0.83,0.28080673758865,1193.752,3567.615,3756.937,155,2528.3175481012,188,0.71,0.8,0.55,0.36,0.82,0.09,0.14,0.03,0.09,0.02,0.14,0.03,0.6479443359375,4589.808,19204.143,6551.087,682,9144.1358010135,2957.3085,0.7,0.8,0.08,0.42,0.85
,https://www.ulsu.ru/,3,58,,1,,25,3,4,1,34,,1,,1,1,1,1,2,4,63,,,33,46,5,,1,,,3,8,3,,1,0.83,0.08,0.49,0.25,1,0.14,1,0.12501170811169,2854.068,4565.4125,3454.998,62,3695.8095745441,6,0.64,0.67,0.56,0.36,0.7,0.84,0,0.01,0,0.54,0,0.61,0.12157497151693,16311.712,25034.685,22187.831,236,17449.960846438,471.5,0.58,0.67,0.31,0.42,0.73
,https://usaaa.ru/,26,6,,1,,6,26,3,18,15,,1,,1,1,1,3,1,25,3,,1,26,45,4,1,,,1,3,7,1,1,,1,0.88,1,0.91,0.99,0.64,1,0.00041815409437701,968.058,1266.8805,1153.842,74,1960.5911021669,15.5,0.84,0.8,0.93,0.18,0.73,0.37,0.65,0.86,0.68,0.46,0.88,0.83,0.31560797924182,2581.636,4220.789,3356.407,262,3539.4223160173,268.5,0.84,0.73,0.71,0.17,0.62
,http://www.ursmu.ru/,8,23,,2,,22,10,2,32,15,,1,,1,3,1,3,4,14,26,,,20,39,2,,1,,,5,8,2,,1,0.94,0.98,1,0.85,1,0.96,1,0.083687471851914,665.832,665.832,1380.986,46,1091.2702413879,0,0.36,0.67,0.95,0,0.82,1,0.14,0.72,0.27,0.97,0.53,0.98,0,4578.4745,5391.7425,5016.683,92,5594.9989220423,104.5,0.77,0.8,0.65,0.25,1
,http://usfeu.ru/,0,10,,1,,,,,33,40,,1,,,,,4,3,27,12,,,37,15,2,,1,,,2,5,1,,1,0.06,1,1,0.73,0.99,0.97,1,0.76824054595499,405.142,1142.355,1729.421,71,1000.9649966118,14,0.9,0.8,0.79,0.18,1,0,0.96,0.49,0.49,0.52,0.95,0.83,4.0783983179728,1507.924,7383.727,4050.696,244,2945.1587017414,262.5,0.9,0.73,0.61,0.17,0.98
,https://www.usla.ru/,0,184,1,,,150,3,3,34,54,1,,,1,2,1,3,4,0,116,5,,105,38,27,2,1,1,,5,8,7,1,1,0.52,0.98,0.49,0.13,0.72,0.2,0.84,0.24317008114707,649.484,4558.325,4420.337,186,3338.1389790675,180,0.86,0.67,0.53,0.36,1,0.54,0.92,0.01,0,0.01,0.03,0.08,0.2312161187066,1721.085,23923.135,17054.175,832,12907.019022228,2033,0.86,0.67,0.2,0.42,0.96
,https://uspu.ru/,22,34,,,,6,24,2,15,54,,,,2,3,1,3,2,23,42,,1,46,62,38,4,1,,1,5,8,5,1,1,0.3,0.96,0.99,0.68,1,0.81,1,0.3666652670968,758.206,1397.206,1858.206,56,1576.2056858396,3,0.7,0.8,0.79,0.36,0.91,0.4,0.3,0.55,0.05,0.42,0.46,0.66,0.30230712890625,3696.769,6839.769,7244.769,277,6065.10648221,417,0.79,0.73,0.4,0.42,0.9
,https://urfu.ru/,0,100,,5,,71,,,75,40,,1,,1,,,3,3,3,102,,,53,146,3,,,,,4,9,3,,,0.05,0.46,0.28,0.12,0.23,0.34,0.29,0.81668499014761,1663.671,5873.1155,4577.4825,363,2752.1829136538,509.5,0.88,0.6,0.23,0.45,0.91,1,0.02,0,0.01,0,0.09,0.03,0.0090967626571655,6887.332,38506.419,9357.359,976,10225.028884507,3173.5,0.85,0.6,0.17,0.5,0.89
,https://www.usue.ru/,62,230,,20,,230,74,,82,54,,1,,1,3,,3,3,63,214,1,,113,203,4,35,1,1,,5,9,2,2,1,0.36,0.57,0.41,0.07,0.82,0.25,0.79,0.32607756999864,1479.073,5032.323,5343.92,157,3094.9711567696,204,0.57,0.73,0.43,0.45,0.73,0.14,0.25,0.01,0.29,0.07,0.05,0.09,0.54486347113715,3938.9505,27140.2465,4925.4755,531,11483.486147231,1856.5,0.55,0.6,0.15,0.5,0.77
,https://www.ugatu.su/,9,115,,9,,109,11,5,13,34,,1,,1,2,1,4,5,34,199,,,81,232,50,4,2,,,6,9,4,1,2,0.99,0.71,0.53,0.06,0.97,0.03,1,0.044945853714115,1260.513,4327.829,5570.91,96,5149.7384406673,48.5,0.78,0.8,0.59,0.45,0.73,0.98,0.08,0.03,0,0.56,0.01,0.53,0.055124724494086,5308.7955,19619.7965,25405.336,230.5,16330.372605649,559,0.77,0.8,0.32,0.5,0.72
,http://rusoil.net/,0,156,,2,,156,,,42,17,,1,,1,,,2,1,4,155,,2,4,162,30,2,1,,1,1,4,2,1,1,1,0.88,0.98,0.91,0.99,0.92,1,0.01048256589786,986.45,1789.589,1163.114,69,1232.4868200833,17,0.95,0.67,0.96,0.18,0.82,1,0.72,0.99,0.86,1,0.98,1,0,2375.652,2375.652,2683.152,55,2481.5487440558,0,0.72,0.73,0.93,0.42,0.9
,https://www.ugtu.net/,1,161,4,5,,152,1,2,74,65,1,1,,1,1,2,3,5,44,240,3,,49,276,1,1,,2,,3,11,1,1,,0.9,0.01,0.42,0.08,0.71,0.03,0.6,0.10040836077383,4045.2975,4959.688,5181.3675,189,5198.6391651612,298.5,0.87,0.73,0.38,0.18,0.6,0.71,0,0.06,0,0.07,0.03,0.06,0.16685084692637,8535.578,16480.3195,37858.107,539,12507.615320546,2249,0.87,0.67,0.13,0.17,0.5
,http://www.ael.ru/,24,50,,,,27,25,2,22,55,,,,1,2,1,3,2,25,48,,,47,62,28,6,,,,3,9,4,1,,1,1,1,0.96,1,0.94,1,0.016660322677427,533.567,761.15,909.515,34,1175.488113741,0,0.78,0.73,0.98,0,0.73,1,0.93,0.65,0.06,0.97,0.71,1,0.018756038906004,1648.032,5994.3225,7176.9645,93,4615.0422243613,47,0.78,0.67,0.69,0,0.62
,https://pnu.edu.ru/,3,35,,6,,9,4,1,15,31,,1,,1,2,1,5,3,4,37,2,2,32,26,15,4,1,2,1,3,6,4,1,1,0.36,0.02,0.39,0.07,0.92,0.03,0.88,0.32313584203107,3680.345,5110.4275,5407.333,122,5175.8581991201,159.5,0.67,0.73,0.38,0.45,0.73,0.37,0,0.06,0,0.8,0.02,0.77,0.31516330464681,12043.6945,16194.073,12146.236,163,13583.917526141,322.5,0.77,0.67,0.29,0.5,0.83
,http://www.khsu.ru/,0,0,,,,,,,11,,,,,,,,3,,18,76,,,19,94,1,,,,,2,5,1,,,1,0.77,1,0.84,1,0.75,1,0.0026901509379114,1172.6,1292.644,1401.055,55,1699.6350204631,2.5,1,0.87,0.91,0.27,0.9,0.32,0.61,0.89,0.74,0.28,0.81,0.85,0.35074381637573,2679.893,3927.283,3148.585,335,3992.1172444841,250.5,1,0.8,0.72,0.25,0.9
